record_path,session,participant,gesture,class,y,trial
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture12_trial5,2,32,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture12_trial6,2,32,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture12_trial7,2,32,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture15_trial1,2,32,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture15_trial2,2,32,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture15_trial3,2,32,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture15_trial4,2,32,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture15_trial5,2,32,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture15_trial6,2,32,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture15_trial7,2,32,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture16_trial1,2,32,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture16_trial2,2,32,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture16_trial3,2,32,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture16_trial4,2,32,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture16_trial5,2,32,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture16_trial6,2,32,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant32\session2_participant32_gesture16_trial7,2,32,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture11_trial1,3,32,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture11_trial2,3,32,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture11_trial3,3,32,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture11_trial4,3,32,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture11_trial5,3,32,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture11_trial6,3,32,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture11_trial7,3,32,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture12_trial1,3,32,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture12_trial2,3,32,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture12_trial3,3,32,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture12_trial4,3,32,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture12_trial5,3,32,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture12_trial6,3,32,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture12_trial7,3,32,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture15_trial1,3,32,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture15_trial2,3,32,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture15_trial3,3,32,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture15_trial4,3,32,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture15_trial5,3,32,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture15_trial6,3,32,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture15_trial7,3,32,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture16_trial1,3,32,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture16_trial2,3,32,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture16_trial3,3,32,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture16_trial4,3,32,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture16_trial5,3,32,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture16_trial6,3,32,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant32\session3_participant32_gesture16_trial7,3,32,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture11_trial1,1,33,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture11_trial2,1,33,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture11_trial3,1,33,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture11_trial4,1,33,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture11_trial5,1,33,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture11_trial6,1,33,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture11_trial7,1,33,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture12_trial1,1,33,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture12_trial2,1,33,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture12_trial3,1,33,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture12_trial4,1,33,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture12_trial5,1,33,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture12_trial6,1,33,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture12_trial7,1,33,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture15_trial1,1,33,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture15_trial2,1,33,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture15_trial3,1,33,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture15_trial4,1,33,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture15_trial5,1,33,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture15_trial6,1,33,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture15_trial7,1,33,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture16_trial1,1,33,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture16_trial2,1,33,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture16_trial3,1,33,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture16_trial4,1,33,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture16_trial5,1,33,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture16_trial6,1,33,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant33\session1_participant33_gesture16_trial7,1,33,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture11_trial1,2,33,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture11_trial2,2,33,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture11_trial3,2,33,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture11_trial4,2,33,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture11_trial5,2,33,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture11_trial6,2,33,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture11_trial7,2,33,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture12_trial1,2,33,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture12_trial2,2,33,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture12_trial3,2,33,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture12_trial4,2,33,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture12_trial5,2,33,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture12_trial6,2,33,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture12_trial7,2,33,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture15_trial1,2,33,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture15_trial2,2,33,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture15_trial3,2,33,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture15_trial4,2,33,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture15_trial5,2,33,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture15_trial6,2,33,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture15_trial7,2,33,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture16_trial1,2,33,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture16_trial2,2,33,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture16_trial3,2,33,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture16_trial4,2,33,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture16_trial5,2,33,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture16_trial6,2,33,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant33\session2_participant33_gesture16_trial7,2,33,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture11_trial1,3,33,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture11_trial2,3,33,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture11_trial3,3,33,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture11_trial4,3,33,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture11_trial5,3,33,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture11_trial6,3,33,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture11_trial7,3,33,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture12_trial1,3,33,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture12_trial2,3,33,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture12_trial3,3,33,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture12_trial4,3,33,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture12_trial5,3,33,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture12_trial6,3,33,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture12_trial7,3,33,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture15_trial1,3,33,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture15_trial2,3,33,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture15_trial3,3,33,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture15_trial4,3,33,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture15_trial5,3,33,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture15_trial6,3,33,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture15_trial7,3,33,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture16_trial1,3,33,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture16_trial2,3,33,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture16_trial3,3,33,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture16_trial4,3,33,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture16_trial5,3,33,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture16_trial6,3,33,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant33\session3_participant33_gesture16_trial7,3,33,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture11_trial1,1,34,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture11_trial2,1,34,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture11_trial3,1,34,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture11_trial4,1,34,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture11_trial5,1,34,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture11_trial6,1,34,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture11_trial7,1,34,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture12_trial1,1,34,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture12_trial2,1,34,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture12_trial3,1,34,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture12_trial4,1,34,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture12_trial5,1,34,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture12_trial6,1,34,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture12_trial7,1,34,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture15_trial1,1,34,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture15_trial2,1,34,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture15_trial3,1,34,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture15_trial4,1,34,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture15_trial5,1,34,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture15_trial6,1,34,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture15_trial7,1,34,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture16_trial1,1,34,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture16_trial2,1,34,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture16_trial3,1,34,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture16_trial4,1,34,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture16_trial5,1,34,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture16_trial6,1,34,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant34\session1_participant34_gesture16_trial7,1,34,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture11_trial1,2,34,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture11_trial2,2,34,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture11_trial3,2,34,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture11_trial4,2,34,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture11_trial5,2,34,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture11_trial6,2,34,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture11_trial7,2,34,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture12_trial1,2,34,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture12_trial2,2,34,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture12_trial3,2,34,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture12_trial4,2,34,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture12_trial5,2,34,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture12_trial6,2,34,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture12_trial7,2,34,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture15_trial1,2,34,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture15_trial2,2,34,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture15_trial3,2,34,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture15_trial4,2,34,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture15_trial5,2,34,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture15_trial6,2,34,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture15_trial7,2,34,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture16_trial1,2,34,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture16_trial2,2,34,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture16_trial3,2,34,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture16_trial4,2,34,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture16_trial5,2,34,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture16_trial6,2,34,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant34\session2_participant34_gesture16_trial7,2,34,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture11_trial1,3,34,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture11_trial2,3,34,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture11_trial3,3,34,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture11_trial4,3,34,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture11_trial5,3,34,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture11_trial6,3,34,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture11_trial7,3,34,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture12_trial1,3,34,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture12_trial2,3,34,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture12_trial3,3,34,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture12_trial4,3,34,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture12_trial5,3,34,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture12_trial6,3,34,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture12_trial7,3,34,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture15_trial1,3,34,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture15_trial2,3,34,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture15_trial3,3,34,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture15_trial4,3,34,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture15_trial5,3,34,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture15_trial6,3,34,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture15_trial7,3,34,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture16_trial1,3,34,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture16_trial2,3,34,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture16_trial3,3,34,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture16_trial4,3,34,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture16_trial5,3,34,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture16_trial6,3,34,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant34\session3_participant34_gesture16_trial7,3,34,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture11_trial1,1,35,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture11_trial2,1,35,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture11_trial3,1,35,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture11_trial4,1,35,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture11_trial5,1,35,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture11_trial6,1,35,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture11_trial7,1,35,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture12_trial1,1,35,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture12_trial2,1,35,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture12_trial3,1,35,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture12_trial4,1,35,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture12_trial5,1,35,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture12_trial6,1,35,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture12_trial7,1,35,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture15_trial1,1,35,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture15_trial2,1,35,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture15_trial3,1,35,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture15_trial4,1,35,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture15_trial5,1,35,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture15_trial6,1,35,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture15_trial7,1,35,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture16_trial1,1,35,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture16_trial2,1,35,16,HC,3,2
